,review_id,business_id,useful,funny,cool,text,name,address,city,state,city||state,postal_code,latitude,longitude,stars,review_count,categories
822,ngeD1XGSDBTBP61kyCCiLw,T7o6wNTuR1oAZcvQVlRifQ,1,0,0,Hands down my favourite place for takeout after a long week. Portions are generous. Great flavours & lots of choice. Also serves poke bowls w cooked protein (shrimp & chicken) for those who don't eat raw fish. Enjoy!,Moushi,3593 Boulevard Saint-Jean,Pointe-Claire,QC,Pointe-ClaireQC,H9G 1W9,45.4706152,-73.8316449,4.0,7,"Food, Poke, Acai Bowls, Sushi Bars, Restaurants"
823,CbmKn9ivqJJ0hRKabDda_g,f7DDGW645h9OMw2LIGJX0A,0,0,0,La nourriture est très bonne et le bar est efficace. Tout un atmosphère. Dommage que la terrasse donne sur le stationnement. Les hamburgers sont excellent ainsi que les frites maison. Le bar est toujours assez occupé. Possibilité de commander des plats à partager entre amis touts en prenant un verre. Beaucoup de bruit à l intérieur et beaucoup  de réguliers à grande gueule surtout sur la terrasse. Malgré tout c'est un bon endroit si le bruit ne vous dérange pas.,Marlowe,981 Boulevard Saint-Jean,Pointe-Claire,QC,Pointe-ClaireQC,H9R 5K3,45.4699759,-73.830921,4.0,4,"Mediterranean, Nightlife, Bars, Lounges, Restaurants, Tapas Bars"
824,VXtZ4EvbvRgjp1sq739lBA,f7DDGW645h9OMw2LIGJX0A,0,0,1,"Great atmosphere, warm and cosy. The hostess are extremely friendly and helpful.

Tried the calamity, they were perfectly cocked, ""al-dente"". The breading was light but with a slight spicy bite. The duping sauce was awesome with its own kick.

The muscles are also highly recommended with a Spanish twist adding chorizo.

I would definitely  come back for the food.

The only thing they are missing is a dance floor. The music was great and several patrons were dancing in their chairs.",Marlowe,981 Boulevard Saint-Jean,Pointe-Claire,QC,Pointe-ClaireQC,H9R 5K3,45.4699759,-73.830921,4.0,4,"Mediterranean, Nightlife, Bars, Lounges, Restaurants, Tapas Bars"
825,krAHGDRG7HOjErxHEZqaDw,f7DDGW645h9OMw2LIGJX0A,0,0,0,"Great menu. Everything I have eaten so far has been great. From sliders to lamb lolipops, pizza, oysters, dumplings etc ... Something for everyone and the bar always has friendly poeple and good music",Marlowe,981 Boulevard Saint-Jean,Pointe-Claire,QC,Pointe-ClaireQC,H9R 5K3,45.4699759,-73.830921,4.0,4,"Mediterranean, Nightlife, Bars, Lounges, Restaurants, Tapas Bars"
826,aFvOI2LZfz3TemifRCAqBw,f7DDGW645h9OMw2LIGJX0A,0,0,0,"Marolwe - Eatery- Bar - Vodka Emporium 

I went there for lunch to celebrate a birthday. We decided to go at 1:00 to avoid the lunch rush - it was the right move. 

When we arrived there was a steady stream of people leaving. We were five plus two children (a toddler and a five-year-old) - I have to point out that this isn't the place for children (no highchairs available), however they were accommodating   - even bringing crayons and a colouring pad for the little one.

We all ordered from the lunch menu which came with a choice of Salad or Soup - everyone picked the Salad which consisted of baby greens, sliced cucumber and alas winter tomatoes (not ripe), the dressing was a basic balsamic emulsion. Two of us ordered the Mussles and Belgian frites - both cooked perfectly - the mussles were in a nice broth. It would be nice to be given a choice of mayo or ketchup for the fries. Two ordered the Capellini and Meatballs. We had to ask for Parmesan it wasn't automatically offered.  And finally one ordered a Roast Beef Sandwich - it came with the frites and a dipping sauce. Everyone gave the food a thumbs up and all the portions were very generous. 

Service was a littler slow - our server kept disappearing for long periods; she was very nice though and was even dancing with the baby at one point - so cute.  My lunch came to just under $17 including taxes and a Perrier.

This place has been around for many years and is still seems to be going strong, so kudos to them. One drawback was the state of the washroom - in all fairness we did arrive after the busy lunch rush, but still.

Well worth it, good bang for your buck - I haven't been in awhile but glad I rediscovered the place and plan to go back for dinner and to sample the Vodka emporium. 

Cheers!",Marlowe,981 Boulevard Saint-Jean,Pointe-Claire,QC,Pointe-ClaireQC,H9R 5K3,45.4699759,-73.830921,4.0,4,"Mediterranean, Nightlife, Bars, Lounges, Restaurants, Tapas Bars"
827,FJi-7junYUfh5H1k1dXFPQ,f7DDGW645h9OMw2LIGJX0A,1,0,1,"Little update - after speaking with my dining companions I discovered that not everyone was as happy as I originally thought, so here are the comments. 

""...thought the service a little on the slow side , seeing as we were very few customers. Would have liked to see some bread on offer , rather tasty with pasta and moules, although probably better for our figures. Found the place dark and unattractive but then it is meant to be a bar. Would not be tempted to go back.
My meal was just OK.""

And

""Thought the resto was nice , good food,
good value. I had the roast beef sandwich, very juicy, not dried out! Would definitely go back! I don't think the server told us her name ! Could it be?""",Marlowe,981 Boulevard Saint-Jean,Pointe-Claire,QC,Pointe-ClaireQC,H9R 5K3,45.4699759,-73.830921,4.0,4,"Mediterranean, Nightlife, Bars, Lounges, Restaurants, Tapas Bars"
828,v1uVNymmZEndKyQrefKPJg,K0QXbMnH3ZVgg-0EuGYT9Q,0,0,0,Really good smoked meat.  Great fries too.  Service was excellent.,Moe's Bar & Grill,940 Boulevard Saint-Jean,Pointe-Claire,QC,Pointe-ClaireQC,H9R 5N8,45.46764,-73.831312,4.0,18,"Barbeque, Restaurants, Bars, Nightlife"
829,bjOrhs_cAqYjdELxySLb5A,K0QXbMnH3ZVgg-0EuGYT9Q,0,0,0,"I'll keep this short and simple.

The smoked meat. That's all I've tried here and that's what I will keep ordering. It is GOOD! I got the Reuben sandwich, which was smoked meat, sauerkraut, swiss cheese and some russian dressing on pumpernickel bread. 

TASTEGASM!

So, so good. The smoked meat was juicy, tasty and felt 'fresh', if that makes any sense. The fries, on the other hand, was a bit too greasy and soggy for my tastes. The waiter had assured me that they cut them by hand and fry them, and that its ""not McCains"". But.. greasy. I wasn't a fan.

We also had the Ferrero Rocher cake, which was huge and quite good.

Service was passable. I wish he asked me if the fries were okay, because we pretty much left it untouched.",Moe's Bar & Grill,940 Boulevard Saint-Jean,Pointe-Claire,QC,Pointe-ClaireQC,H9R 5N8,45.46764,-73.831312,4.0,18,"Barbeque, Restaurants, Bars, Nightlife"
830,TuBGwnF43pUhu2ec69OXkA,K0QXbMnH3ZVgg-0EuGYT9Q,1,0,1,"Stayed a week in Montreal, this was the best meal we had all week. Great staff, they were really on it. food came out fast. The Cajun salmon was probably the best salmon I've ever had. cooked perfectly, served with a spicy Cajun glaze, and the sun dried tomato angel hair pasta was  outstanding. It was a Wednesday night and they were very busy, so you know they're doing things right. Definitely be back next time in town.",Moe's Bar & Grill,940 Boulevard Saint-Jean,Pointe-Claire,QC,Pointe-ClaireQC,H9R 5N8,45.46764,-73.831312,4.0,18,"Barbeque, Restaurants, Bars, Nightlife"
831,Ar5T3XuHnrmtTWATP2WjQQ,K0QXbMnH3ZVgg-0EuGYT9Q,0,0,0,"Fun spot and great breakfast. Bar area can be fun as well. Very involved ownership so service is always top notch. 
A tad expensive for the portions you get but a huge variety of plates",Moe's Bar & Grill,940 Boulevard Saint-Jean,Pointe-Claire,QC,Pointe-ClaireQC,H9R 5N8,45.46764,-73.831312,4.0,18,"Barbeque, Restaurants, Bars, Nightlife"
832,gME7ZSQOyNcIGMzmdLjdOQ,K0QXbMnH3ZVgg-0EuGYT9Q,1,0,0,"Stopped here with some colleagues before heading to the airport and was really impressed. I had the grilled veggie panini with fries both of which were really yummy. Lots of veggies on the sandwich, hand cut fries, and nothing was overly greasy. Good service and decent atmosphere I would definitely try it again.",Moe's Bar & Grill,940 Boulevard Saint-Jean,Pointe-Claire,QC,Pointe-ClaireQC,H9R 5N8,45.46764,-73.831312,4.0,18,"Barbeque, Restaurants, Bars, Nightlife"
833,be0ijGC2E7u-mm-8hpOdJg,K0QXbMnH3ZVgg-0EuGYT9Q,1,0,1,"So I went with my family to try Moe's (it's about time). I am gald I did, I always wanted to do so since it's a known resto for Montrealers. I was in West Island, near Fairview mall and just hungry! 
We started with garlic bread and caesar salad. Our main dish was the ""Poutine with steak and blue cheese"" plate. I honestly enjoyed it a lot, just exactly what I imagined. However, be aware, you might find it salty due to the blue cheese. I mean it IS salty, but I like salt and like my Poutine to be salty. 
If I go again there, I would order the very same thing. 
The Ambience is nice, friendly staff and nice low lights.",Moe's Bar & Grill,940 Boulevard Saint-Jean,Pointe-Claire,QC,Pointe-ClaireQC,H9R 5N8,45.46764,-73.831312,4.0,18,"Barbeque, Restaurants, Bars, Nightlife"
834,PFdfcf5Yor5yInsY8Sk6vg,K0QXbMnH3ZVgg-0EuGYT9Q,0,0,0,"It asked for the Ruben's smoked meat sandwich. I attached  a picture. It was awesome. Just delicious. 

The waitress was super kind and the service was really fast. Had the sandwich within a couple of minutes. I definitely recommend this place.",Moe's Bar & Grill,940 Boulevard Saint-Jean,Pointe-Claire,QC,Pointe-ClaireQC,H9R 5N8,45.46764,-73.831312,4.0,18,"Barbeque, Restaurants, Bars, Nightlife"
835,NZ95p2USq6iGaIybNRH8Ww,K0QXbMnH3ZVgg-0EuGYT9Q,0,0,0,"Moes is a primo West Island ""Institution"". Great food, portions & professional service. Well worth a visit.",Moe's Bar & Grill,940 Boulevard Saint-Jean,Pointe-Claire,QC,Pointe-ClaireQC,H9R 5N8,45.46764,-73.831312,4.0,18,"Barbeque, Restaurants, Bars, Nightlife"
836,dq-p-Py-B9fbjs0GyMYzuA,K0QXbMnH3ZVgg-0EuGYT9Q,0,0,0,"They have bad attitude. The service used to be great now it terrible . The food quality is now terrible not fit to feed a raccoon let alone a dig. Regular Saturday morning breakfast with the boys. Last Saturday was the icing on the cake when the food was cold and undercooked . the waiter was rude to us. We asked several times for coffee and refill and the waiter said you boys are pretty demanding .., change your front line people because we are not the only one complaining and will no longer be eating at your establishments",Moe's Bar & Grill,940 Boulevard Saint-Jean,Pointe-Claire,QC,Pointe-ClaireQC,H9R 5N8,45.46764,-73.831312,4.0,18,"Barbeque, Restaurants, Bars, Nightlife"
837,y-atQvV3cXvOwjqb1elySA,K0QXbMnH3ZVgg-0EuGYT9Q,1,0,0,"How does this place have nearly 5 stars? The only positive thing I can say is that the waitress was super friendly, and the menu is huge. 

Where to begin... 
-The smoked meat was mediocre at best. 
-The beer was expensive. 
-The beer on tap options were super limited. 
-The fries were just okay. 
-Table d'hôte dessert was just plain bad.

I ordered the Reuben sandwich and it was decent, but the smoked meat wasn't great. My 2 lunch dates had the smoked meat sandwiches on the table d'hôte and were both disappointed with their food. 

For a deli & ""bar"", the beer selection is pitiful. Most restaurants have more beer on tap than Moe's does.  Pitchers for $21 (or a 20oz glass for $7.25) are not such a great deal...  I expected better prices for a place with ""bar"" in its name.  If you don't like the tap options, your choices of bottled beer are plentiful, but at $8 a bottle, it's hard to get excited about it. 

This was my first visit in about 10 years, and will be my last for life. I seriously don't understand how this place has good ratings.",Moe's Bar & Grill,940 Boulevard Saint-Jean,Pointe-Claire,QC,Pointe-ClaireQC,H9R 5N8,45.46764,-73.831312,4.0,18,"Barbeque, Restaurants, Bars, Nightlife"
838,_hq9AwHVBkwHM0eK8aG8yg,K0QXbMnH3ZVgg-0EuGYT9Q,1,0,0,"A local counterpart of mine said a trip to Montreal would not be complete without a smoked meat sandwich. Running short on time and wanting to stay relatively close to the airport Moe's was a great option. 

Luckily we made it for just as happy hour was starting so small beers were on special!

I ordered the jumbo smoked meat sandwich which came with cole slaw and fries. 

The sandwich was simple; Bread, Meat and Mustard. simplistic and tasty but not mind blowing.  Yes, the sandwich was jumbo but it was not match for me. I killed all 3 components and still had room for a few beers..

For those like me who have never had this Montreal delicacy, the best descriptor I can think of for smoked meat is it's similar to a salt beef sandwich that you would get in the UK. In addition  you use regular yellow mustard on this vs brown mustard like it's Brit counterpart. 

I still prefer a Reuben over smoked meat/salt beef. But would still recommend this place for out of towners for a smoked meat experience. 

Service
Bar girls were great company and great French teaches. They also were good at their job too! They made sure I never had an empty glass in front of me. 


Overall it's a great place to stop and have dinner and a drink. I approve!...

Cheers!",Moe's Bar & Grill,940 Boulevard Saint-Jean,Pointe-Claire,QC,Pointe-ClaireQC,H9R 5N8,45.46764,-73.831312,4.0,18,"Barbeque, Restaurants, Bars, Nightlife"
839,ZDh1PYjJ1GfJVsLNIt5M9A,K0QXbMnH3ZVgg-0EuGYT9Q,3,0,2,"Good food at a good price. Nothing to complain about this place, good atmosphere, lots of booths, fast and friendly service, good all around place when everyone wants something different. Known for their smoked meat and pizzas everything is good on the menu. Except the rotisserie chicken, the only meal I didn't enjoy here.",Moe's Bar & Grill,940 Boulevard Saint-Jean,Pointe-Claire,QC,Pointe-ClaireQC,H9R 5N8,45.46764,-73.831312,4.0,18,"Barbeque, Restaurants, Bars, Nightlife"
840,C5JpoIg1-MXzI4cVuiOH6Q,K0QXbMnH3ZVgg-0EuGYT9Q,0,0,0,After reading reviews of this establishment I deemed it worth a try as the surrounding area provides little in the way of unique or authentic cuisine.  I was pleasantly rewarded with my choice.  The lunch special Montreal smoked meat sandwich was $14.99 and included choice of soup and the sandwich plated with a huge serving of fries.  Every bit of it including the cream of mushroom soup I had was excellent.  This place is worth a look!,Moe's Bar & Grill,940 Boulevard Saint-Jean,Pointe-Claire,QC,Pointe-ClaireQC,H9R 5N8,45.46764,-73.831312,4.0,18,"Barbeque, Restaurants, Bars, Nightlife"
841,in5usue3_HnBLmMpcx76PA,K0QXbMnH3ZVgg-0EuGYT9Q,1,0,1,"Great weekend brunch and good for your daily meals. 
Breakfast menu till 14:00 on weekends and till 11:00 on weekdays with a healthy portion of food or fat as you always can get your own fix arranged it's certainly a true gem. And for those packed nights you can always hit the sport bar and cheer for your favourite team and getting drunk at it",Moe's Bar & Grill,940 Boulevard Saint-Jean,Pointe-Claire,QC,Pointe-ClaireQC,H9R 5N8,45.46764,-73.831312,4.0,18,"Barbeque, Restaurants, Bars, Nightlife"
842,YqTbg0hDN_FgDOTw_U3x3Q,K0QXbMnH3ZVgg-0EuGYT9Q,0,0,0,"Finally a place where I ask for a burger with a side of my choice and I got it. 
Burger and Mac awesome. 
Then I asked for a smoked meat sandwich wow 
That brought me back to the good old days, size was great and it tasted even better.",Moe's Bar & Grill,940 Boulevard Saint-Jean,Pointe-Claire,QC,Pointe-ClaireQC,H9R 5N8,45.46764,-73.831312,4.0,18,"Barbeque, Restaurants, Bars, Nightlife"
843,5Y9A6v8CXda3QtyGa6TIYA,K0QXbMnH3ZVgg-0EuGYT9Q,0,0,0,I didn't expect to like this place but I was pleasantly surprised. I really liked the meat platter and my customized burger was great as well. Waitress was also extremely friendly. When it comes to bar food it's the best I've ever had.,Moe's Bar & Grill,940 Boulevard Saint-Jean,Pointe-Claire,QC,Pointe-ClaireQC,H9R 5N8,45.46764,-73.831312,4.0,18,"Barbeque, Restaurants, Bars, Nightlife"
844,MYOMQzD3zhe1DjfU0Iz0Rg,K0QXbMnH3ZVgg-0EuGYT9Q,2,0,1,"Still bad attitude 
Over priced and food is terrible
Do not waste your money or time
Better breakfast and lunch places in DDO
SMOKEMEAT was fatty and tough
The eggs were not cooked
The potatoes and fries were cold
Waiter says having a bad day 
And our reply was maybe the cook should learn to cook and you should learn how to do your job without attitude",Moe's Bar & Grill,940 Boulevard Saint-Jean,Pointe-Claire,QC,Pointe-ClaireQC,H9R 5N8,45.46764,-73.831312,4.0,18,"Barbeque, Restaurants, Bars, Nightlife"
845,uVNUR-Dy5fm8uCz5kqzxVg,K0QXbMnH3ZVgg-0EuGYT9Q,3,0,1,"I have passed Moes literally a hundred times but listened to friends and family who told me there were better similar places in the area.

Those friends and family are very very wrong. This turned out to be one of the best lunches that I have ever had on the West Island.

When I walked in I was a bit taken aback that they were so busy. The host asked if I would mind sitting in the bar area and I accepted. I'm glad I did because it was quieter than the main dining room and the service and attention to detail was exceptional.

I ordered the Super Smoked Meat Sandwich Medium Fat Plate. A half pound of smoked meat between two pieces of fresh rye bread that comes with French fries and coleslaw.

The smoked meat is as good as you will find anywhere in Montreal. Melt in your mouth. Slightly spicy. Perfect. The rye bread soft in the center with a crispy crust which is not so easy to find anywhere.

The fries were perfect Montreal fries and the coleslaw was slightly creamy and exactly to my taste.

Service was impeccable and the establishment is very clean. This is now my new favorite spot on the West Island.",Moe's Bar & Grill,940 Boulevard Saint-Jean,Pointe-Claire,QC,Pointe-ClaireQC,H9R 5N8,45.46764,-73.831312,4.0,18,"Barbeque, Restaurants, Bars, Nightlife"
846,OpWVJExnudxWHyiEYOT6zQ,K0QXbMnH3ZVgg-0EuGYT9Q,0,0,0,"Went to grab a bite and even though they say they are open until 11PM, it's only the bar. Don't expect food after 10PM. They should update their status if they are not serving food after 10PM. Not impressed. 

We found it to be quite misleading that yelp says open until 11PM",Moe's Bar & Grill,940 Boulevard Saint-Jean,Pointe-Claire,QC,Pointe-ClaireQC,H9R 5N8,45.46764,-73.831312,4.0,18,"Barbeque, Restaurants, Bars, Nightlife"
847,CQDjY4wo67tYPLT9lpOkzw,sYXOO_Lnr6OYzxZh-SxEfA,0,0,0,"Vraiment délicieuse pizza!   Propre, beau, rapide et vraiment delicieux.

Très bon rapport qualité prix....

Unlimited topping for 12,95$....  40 ingrédients....",Like Pizza,46-E Boulevard Brunswick,Pointe-Claire,QC,Pointe-ClaireQC,H9B 2L3,45.4818385,-73.7968388,4.0,3,"Restaurants, Pizza"
848,VL2fSkyi4inv7GkC5DivuQ,sYXOO_Lnr6OYzxZh-SxEfA,0,1,0,"Custom pizza is a great idea! However, the execution was not that good. I had to wait half an hour to get my pizza. The pizza was not even well cooked. I wanted to be pleasantly surprised, but was not. I am going to give them another chance. I hope they do better.",Like Pizza,46-E Boulevard Brunswick,Pointe-Claire,QC,Pointe-ClaireQC,H9B 2L3,45.4818385,-73.7968388,4.0,3,"Restaurants, Pizza"
849,fl4WO8zGCgiagJ8LBB7lIw,sYXOO_Lnr6OYzxZh-SxEfA,2,0,1,Quick and amazing pizza. After going here I can never go to any other spot in the spot island.,Like Pizza,46-E Boulevard Brunswick,Pointe-Claire,QC,Pointe-ClaireQC,H9B 2L3,45.4818385,-73.7968388,4.0,3,"Restaurants, Pizza"
850,P45HinzwBZI4DXe0EBDxhQ,bnQtcvhw3GXdLtCSQtqMeQ,2,0,0,"Visually lovely, great tasting cupcakes.  Great selection of flavours. Really nice people. Free sprinkles, too!",Crazy About Cupcakes,301 Lakeshore,Pointe-Claire,QC,Pointe-ClaireQC,H9S 4P9,45.4289585,-73.8262709,2.0,4,"Food, Desserts, Bakeries"
851,85X5XefNx4ED9JsVSwNniA,bnQtcvhw3GXdLtCSQtqMeQ,4,1,0,"Beautiful cupcakes! In comparison with other places, i found that these cupcakes contain really lots of sugar!! No difference between the taste of vanilla, strawberry or chocolate!!!",Crazy About Cupcakes,301 Lakeshore,Pointe-Claire,QC,Pointe-ClaireQC,H9S 4P9,45.4289585,-73.8262709,2.0,4,"Food, Desserts, Bakeries"
852,bVQeBovvC2-tI5pmD-q9_A,bnQtcvhw3GXdLtCSQtqMeQ,9,0,0,"As a foodie who appreciates quality ingredients and freshness. Unfortunately their cupcakes did not stand out at all for me. 
As I step into the very pink and cute store situated in the Pointe Claire Village(West Island) I noticed one fridge with a few varieties of cupcakes. Yes, just a few. Mostly decorated with lots of icing and bright food colouring. 
As I look around the store, I noticed two things that opened my eyes. A carton of beaten pasteurized eggs, and two containers of artificial vanilla and chocolate extract. Hmmm! I don't consider either one of those ingredients ""good quality"" much less ""natural"" 
Anywho, I will still purchase two cupcakes to try. 
As I hold them, I noticed the I noticed the cupcake is very light and airy.  Cupcakes should usually be dense, and heavy to the touch. As a take a bite of them I noticed very very sweet aftertaste, with a very low chocolate taste to them.The colour of the chocolate cupcakes were far from natural and so was the taste, along with strong artificial vanilla taste to them. For a cupcake that cost more than three dollars, using those type of ingredients that does not scream quality, I think I will pass on purchasing any more cupcakes from here.",Crazy About Cupcakes,301 Lakeshore,Pointe-Claire,QC,Pointe-ClaireQC,H9S 4P9,45.4289585,-73.8262709,2.0,4,"Food, Desserts, Bakeries"
853,0UXemJPkyp49P3MCK_7yeg,bnQtcvhw3GXdLtCSQtqMeQ,4,0,0,"Ordered mini cupcakes, cake pops and some ornamental stars as well as a number for a big birthday party. We described the colour (mauve) we wanted and there appeared to be no issues. The owner took our order and we paid for it. When we got the order home and had a look at them the mini cupcakes had a beautiful colour while the cake pops and ornaments were blue! Not even close to mauve. We contacted the owner and the only reply back was a quick email apologizing but at the same time saying the ""fondant is difficult to work with. The colour can change and this is what happened."" She then said ""baking is not a perfect science"" I agree baking is not a perfect science BUT IT IS AN ART and clearly the owner has forgotten that. Very disappointed and will not be frequenting this shop anytime soon.",Crazy About Cupcakes,301 Lakeshore,Pointe-Claire,QC,Pointe-ClaireQC,H9S 4P9,45.4289585,-73.8262709,2.0,4,"Food, Desserts, Bakeries"
854,YwcyHSGEAQ9oUNA39BC60A,u4OXbZHDGvxfRg-NkZkzlQ,1,0,0,"Pizza is good, left me full after 2 slices. Very generous with toppings and I love the crust because it was on the thicker side. This place is great to take out a box of pizza for a night in. Nothing authentic or different but definitely carb satisfying! 
However, 40$ for an all dressed xl pizza? Hm... 
Environment is cute considering the look is to imitate a down to earth pizzeria of you want to keep it casual.",Gigi Pizzeria,302 Chemin du Bord-du-Lac-Lakeshore,Pointe-Claire,QC,Pointe-ClaireQC,H9S 4L7,45.428767,-73.826439,3.5,29,"Restaurants, Pizza"
855,B2Fz8forUrqBgUZpN3kzkw,u4OXbZHDGvxfRg-NkZkzlQ,0,0,0,Somewhere along the line they changed their cheese and it hasn't been the same since. Now it's just average pizza - if that,Gigi Pizzeria,302 Chemin du Bord-du-Lac-Lakeshore,Pointe-Claire,QC,Pointe-ClaireQC,H9S 4L7,45.428767,-73.826439,3.5,29,"Restaurants, Pizza"
856,Q_rbA32E6bSNP7L7CbZb3A,u4OXbZHDGvxfRg-NkZkzlQ,0,0,0,"I was recommended gigi by two peoples I met, well last Saturday my husband and I went as we camed to the front door I notice the glass panels and glass door was dirty ah well I said it could be better inside, well it was not there was flies buzzing over my face flies in the bathroom and when I saw the chef passing the food through the glass door opening , the glass opening door was filthy, the very next day I was out for an appointment and I started to feel sick and had the worse cramps in my stomach I had a bad case of diarrhea and vomiting, now I know where I got this from that restaurant  that was unclean, beware peoples , myself and family will never eat there again.",Gigi Pizzeria,302 Chemin du Bord-du-Lac-Lakeshore,Pointe-Claire,QC,Pointe-ClaireQC,H9S 4L7,45.428767,-73.826439,3.5,29,"Restaurants, Pizza"
857,deqxdwB3EAH_uHshbi161Q,u4OXbZHDGvxfRg-NkZkzlQ,0,0,0,Very good pizza ...tried all the pizzas in west island and this one is up there with the best..The only thing they are a bit pricey ...but wtv its good to treat your self :). Try the deluxe all dressed onions and bacon yum yum And dont forget a cold Heineken,Gigi Pizzeria,302 Chemin du Bord-du-Lac-Lakeshore,Pointe-Claire,QC,Pointe-ClaireQC,H9S 4L7,45.428767,-73.826439,3.5,29,"Restaurants, Pizza"
858,d1SsrSwOdTNEVvAvnKvIGw,u4OXbZHDGvxfRg-NkZkzlQ,1,1,0,"Are you f*cking kidding me?!?
$75 + tax for 2 large pepperoni & mushroom, and 1 small plain?!?
All exceptionally mediocre and only cash accepted?? 
you assholes should  be investigated for fraud.",Gigi Pizzeria,302 Chemin du Bord-du-Lac-Lakeshore,Pointe-Claire,QC,Pointe-ClaireQC,H9S 4L7,45.428767,-73.826439,3.5,29,"Restaurants, Pizza"
859,GkdM6g2sGLfGwtVrFHhOBw,u4OXbZHDGvxfRg-NkZkzlQ,1,0,0,Pizza ok mais le plus gros problème c'est qu'ils n'acceptent pas les cartes Interac... il y a un guichet automatique mais avec des frais élevés... pas sûr d'y retourner...,Gigi Pizzeria,302 Chemin du Bord-du-Lac-Lakeshore,Pointe-Claire,QC,Pointe-ClaireQC,H9S 4L7,45.428767,-73.826439,3.5,29,"Restaurants, Pizza"
860,oOIQksgmmnV_WX-1fDOa-w,u4OXbZHDGvxfRg-NkZkzlQ,0,0,0,Best pizza I've ever had.  When they stopped delivering i was really dissapointed.  I'll still go once and while for take out.  It's amazing,Gigi Pizzeria,302 Chemin du Bord-du-Lac-Lakeshore,Pointe-Claire,QC,Pointe-ClaireQC,H9S 4L7,45.428767,-73.826439,3.5,29,"Restaurants, Pizza"
861,5v2p8kDHCKBAR9PKjgaYIw,u4OXbZHDGvxfRg-NkZkzlQ,0,0,0,This is my absolute favourite pizza ever! With take out you will be amazed when you pick up the box at the weight of it. They do not skimp out on toppings and the thick crust done to perfection every time. Green olives are divine. Will always be a repeat customer.,Gigi Pizzeria,302 Chemin du Bord-du-Lac-Lakeshore,Pointe-Claire,QC,Pointe-ClaireQC,H9S 4L7,45.428767,-73.826439,3.5,29,"Restaurants, Pizza"
862,27aXK1hskrLhBpjxRLVaiQ,u4OXbZHDGvxfRg-NkZkzlQ,0,0,0,"This is the best thick-crust pizza you'll ever eat. Where all restaurants have now gone towards thin-crust pizzas (which are great, or even better than thick-crust), Gigi's has kept their tried-and-true thick-crust pizza the same as it always has been, and it's perfection. I've been eating Gigi's pizza for over 20 years and it hasn't changed a bit. 

They don't appear to offer delivery anymore so get your butt into your car and go pick it up. It's worth it. 

Dining inside the restaurant will bring you back in time, as it hasn't been updated, probably ever. The booths are minuscule and the ambiance takes away from the ""experience"" in my opinion, so I would opt for Take Out. 

Go for the All Dressed or add some Bacon to your favourite pizza. Mmmm.",Gigi Pizzeria,302 Chemin du Bord-du-Lac-Lakeshore,Pointe-Claire,QC,Pointe-ClaireQC,H9S 4L7,45.428767,-73.826439,3.5,29,"Restaurants, Pizza"
863,aMM6qdNjrnl55gw53gEYag,u4OXbZHDGvxfRg-NkZkzlQ,0,0,0,"I don't get the fuss about this place.  Pizza was average at best.  Badly made, toppings were so soggy you could not pick up the pizza.  Taste was OK, crust was thicker than I liked (but it still couldn't support soggy toppings).  Dining area was cool but too cramped to be enjoyable.  I won't be hurrying back here, big build up, big letdown,",Gigi Pizzeria,302 Chemin du Bord-du-Lac-Lakeshore,Pointe-Claire,QC,Pointe-ClaireQC,H9S 4L7,45.428767,-73.826439,3.5,29,"Restaurants, Pizza"
864,RIU-SLsC6bgQeaD2WRzTUQ,u4OXbZHDGvxfRg-NkZkzlQ,0,0,1,"Really good thick crust Montreal style pizza. We had the Super All Dressed..so the norm plus bacon and green olive. Really perfectly done bacon on this pizza..a feat in itself and rare in these parts.  

36$ for a large pizza. .steep but wth.  I could only eat two slices and no outside crust.  So many leftover..my boyfriend will spend his tomorrow very happy. 

No cards, cash only and no bank machine close by so bring money.

Also..no alcohol.",Gigi Pizzeria,302 Chemin du Bord-du-Lac-Lakeshore,Pointe-Claire,QC,Pointe-ClaireQC,H9S 4L7,45.428767,-73.826439,3.5,29,"Restaurants, Pizza"
865,D-zAWhgQramM0WioPFrUpg,u4OXbZHDGvxfRg-NkZkzlQ,0,0,0,"Good pizza, but a little bit backwards since they don't  accept any kind of card at all, you have to use their in-store ATM  which charges a $2.50 fee.",Gigi Pizzeria,302 Chemin du Bord-du-Lac-Lakeshore,Pointe-Claire,QC,Pointe-ClaireQC,H9S 4L7,45.428767,-73.826439,3.5,29,"Restaurants, Pizza"
866,rmh5hxnSx5stk7zMbKRv8g,u4OXbZHDGvxfRg-NkZkzlQ,2,1,1,"This place has been on my bookmarked list for a while now and I finally got the chance today to cross it off. The restaurant is small and dated, with what must be the smallest bathroom I have ever seen, that being said, everything was very clean.

I tried the mushroom pizza, I should mention that they are very generous with their toppings, so when I asked for extra sauce on the pizza, I got more than I bargained for. The pizza crust is thick, so it holds up all those toppings very well. The sauce is slightly sweet and the thick crust still has a light and chewy consistency and made for a great pizza. Will definitely be back. 

This pizzeria is located in Pointe-Claire village so on a beautiful day like today, get it to go and eat on one of the picnic tables along the water, the staff was great and made sure to give us utensils and plates (sturdy ones not the flimsy paper plates) for our impromptu picnic.",Gigi Pizzeria,302 Chemin du Bord-du-Lac-Lakeshore,Pointe-Claire,QC,Pointe-ClaireQC,H9S 4L7,45.428767,-73.826439,3.5,29,"Restaurants, Pizza"
